Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","3","Albania","5312","Area harvested","414","Beans, green","2016","2016","ha","898","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","414","Beans, green","2017","2017","ha","847","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","181","Broad beans, horse beans, dry","2016","2016","ha","164","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","181","Broad beans, horse beans, dry","2017","2017","ha","166","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","358","Cabbages and other brassicas","2016","2016","ha","1846","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","358","Cabbages and other brassicas","2017","2017","ha","1813","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","426","Carrots and turnips","2016","2016","ha","448","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","426","Carrots and turnips","2017","2017","ha","378","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","393","Cauliflowers and broccoli","2016","2016","ha","297","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","393","Cauliflowers and broccoli","2017","2017","ha","245","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","531","Cherries","2016","2016","ha","2098","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","531","Cherries","2017","2017","ha","2075","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","530","Cherries, sour","2016","2016","ha","3041","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","530","Cherries, sour","2017","2017","ha","3037","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","220","Chestnut","2016","2016","ha","2404","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","220","Chestnut","2017","2017","ha","2306","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","401","Chillies and peppers, green","2016","2016","ha","2940","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","401","Chillies and peppers, green","2017","2017","ha","2836","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","397","Cucumbers and gherkins","2016","2016","ha","2268","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","397","Cucumbers and gherkins","2017","2017","ha","2443","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","577","Dates","2016","2016","ha","481","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","577","Dates","2017","2017","ha","480","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","399","Eggplants (aubergines)","2016","2016","ha","1180","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","399","Eggplants (aubergines)","2017","2017","ha","1115","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","569","Figs","2016","2016","ha","1489","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","569","Figs","2017","2017","ha","1483","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","512","Fruit, citrus nes","2016","2016","ha","27","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","512","Fruit, citrus nes","2017","2017","ha","0","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","619","Fruit, fresh nes","2016","2016","ha","773","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","619","Fruit, fresh nes","2017","2017","ha","316","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","406","Garlic","2016","2016","ha","1171","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","406","Garlic","2017","2017","ha","966","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","560","Grapes","2016","2016","ha","10011","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","560","Grapes","2017","2017","ha","10695","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","677","Hops","2016","2016","ha","2625","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","677","Hops","2017","2017","ha","2716","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","407","Leeks, other alliaceous vegetables","2016","2016","ha","1492","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","407","Leeks, other alliaceous vegetables","2017","2017","ha","1495","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","497","Lemons and limes","2016","2016","ha","530","F","FAO estimate"
"QC","Crops","3","Albania","5312","Area harvested","497","Lemons and limes","2017","2017","ha","610","F","FAO estimate"
"QC","Crops","3","Albania","5312","Area harvested","372","Lettuce and chicory","2016","2016","ha","1213","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","372","Lettuce and chicory","2017","2017","ha","1269","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","56","Maize","2016","2016","ha","58528","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","56","Maize","2017","2017","ha","58060","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2016","2016","ha","1549","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2017","2017","ha","1648","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","234","Nuts, nes","2016","2016","ha","571","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","234","Nuts, nes","2017","2017","ha","671","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","75","Oats","2016","2016","ha","14736","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","75","Oats","2017","2017","ha","15390","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","430","Okra","2016","2016","ha","681","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","430","Okra","2017","2017","ha","690","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","260","Olives","2016","2016","ha","38889","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","260","Olives","2017","2017","ha","45426","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","403","Onions, dry","2016","2016","ha","4802","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","403","Onions, dry","2017","2017","ha","4948","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","402","Onions, shallots, green","2016","2016","ha","1852","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","402","Onions, shallots, green","2017","2017","ha","1937","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","490","Oranges","2016","2016","ha","209","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","490","Oranges","2017","2017","ha","220","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","534","Peaches and nectarines","2016","2016","ha","1179","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","534","Peaches and nectarines","2017","2017","ha","1191","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","521","Pears","2016","2016","ha","710","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","521","Pears","2017","2017","ha","725","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","417","Peas, green","2016","2016","ha","503","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","417","Peas, green","2017","2017","ha","456","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","536","Plums and sloes","2016","2016","ha","2457","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","536","Plums and sloes","2017","2017","ha","2492","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","116","Potatoes","2016","2016","ha","9693","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","116","Potatoes","2017","2017","ha","9948","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","211","Pulses, nes","2016","2016","ha","1164","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","211","Pulses, nes","2017","2017","ha","1159","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","394","Pumpkins, squash and gourds","2016","2016","ha","615","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","394","Pumpkins, squash and gourds","2017","2017","ha","543","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","523","Quinces","2016","2016","ha","734","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","523","Quinces","2017","2017","ha","674","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","27","Rice, paddy","2016","2016","ha","0","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","27","Rice, paddy","2017","2017","ha","0","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","71","Rye","2016","2016","ha","1204","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","71","Rye","2017","2017","ha","1189","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","328","Seed cotton","2016","2016","ha","559","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","328","Seed cotton","2017","2017","ha","519","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","83","Sorghum","2016","2016","ha","0","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","83","Sorghum","2017","2017","ha","0","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","236","Soybeans","2016","2016","ha","264","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","236","Soybeans","2017","2017","ha","227","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","723","Spices, nes","2016","2016","ha","405","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","723","Spices, nes","2017","2017","ha","417","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","373","Spinach","2016","2016","ha","1326","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","373","Spinach","2017","2017","ha","1468","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","157","Sugar beet","2016","2016","ha","2239","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","157","Sugar beet","2017","2017","ha","2285","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","267","Sunflower seed","2016","2016","ha","680","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","267","Sunflower seed","2017","2017","ha","502","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","495","Tangerines, mandarins, clementines, satsumas","2016","2016","ha","723","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","495","Tangerines, mandarins, clementines, satsumas","2017","2017","ha","766","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","826","Tobacco, unmanufactured","2016","2016","ha","1101","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","826","Tobacco, unmanufactured","2017","2017","ha","685","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","388","Tomatoes","2016","2016","ha","6465","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","388","Tomatoes","2017","2017","ha","6464","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","463","Vegetables, fresh nes","2016","2016","ha","535","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","463","Vegetables, fresh nes","2017","2017","ha","552","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","420","Vegetables, leguminous nes","2016","2016","ha","18","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","420","Vegetables, leguminous nes","2017","2017","ha","18","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","205","Vetches","2016","2016","ha","6041","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","205","Vetches","2017","2017","ha","6056","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","567","Watermelons","2016","2016","ha","5376","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","567","Watermelons","2017","2017","ha","6129","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","15","Wheat","2016","2016","ha","70512","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","15","Wheat","2017","2017","ha","68095","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","221","Almonds, with shell","2016","2016","ha","49983","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","221","Almonds, with shell","2017","2017","ha","50100","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","515","Apples","2016","2016","ha","46070","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","515","Apples","2017","2017","ha","44620","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","526","Apricots","2016","2016","ha","38239","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","526","Apricots","2017","2017","ha","44307","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","366","Artichokes","2016","2016","ha","5174","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","366","Artichokes","2017","2017","ha","5532","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","486","Bananas","2016","2016","ha","10","Im","FAO data based on imputation methodology"
"QC","Crops","4","Algeria","5312","Area harvested","486","Bananas","2017","2017","ha","10","Im","FAO data based on imputation methodology"
"QC","Crops","4","Algeria","5312","Area harvested","44","Barley","2016","2016","ha","1236204","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","44","Barley","2017","2017","ha","1303131","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","176","Beans, dry","2016","2016","ha","1310","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","176","Beans, dry","2017","2017","ha","1902","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","414","Beans, green","2016","2016","ha","10700","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","414","Beans, green","2017","2017","ha","11434","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","181","Broad beans, horse beans, dry","2016","2016","ha","35813","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","181","Broad beans, horse beans, dry","2017","2017","ha","40361","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","358","Cabbages and other brassicas","2016","2016","ha","4161","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","358","Cabbages and other brassicas","2017","2017","ha","3699","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","461","Carobs","2016","2016","ha","814","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","461","Carobs","2017","2017","ha","827","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","426","Carrots and turnips","2016","2016","ha","18038","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","426","Carrots and turnips","2017","2017","ha","16963","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","393","Cauliflowers and broccoli","2016","2016","ha","8701","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","393","Cauliflowers and broccoli","2017","2017","ha","7245","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","531","Cherries","2016","2016","ha","5127","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","531","Cherries","2017","2017","ha","4941","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","191","Chick peas","2016","2016","ha","22961","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","191","Chick peas","2017","2017","ha","28553","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","689","Chillies and peppers, dry","2016","2016","ha","3637","Im","FAO data based on imputation methodology"
"QC","Crops","4","Algeria","5312","Area harvested","689","Chillies and peppers, dry","2017","2017","ha","3328","Im","FAO data based on imputation methodology"
"QC","Crops","4","Algeria","5312","Area harvested","401","Chillies and peppers, green","2016","2016","ha","22336","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","401","Chillies and peppers, green","2017","2017","ha","21868","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","397","Cucumbers and gherkins","2016","2016","ha","4061","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","397","Cucumbers and gherkins","2017","2017","ha","4568","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","577","Dates","2016","2016","ha","167279","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","577","Dates","2017","2017","ha","167663","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","399","Eggplants (aubergines)","2016","2016","ha","6683","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","399","Eggplants (aubergines)","2017","2017","ha","5506","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","569","Figs","2016","2016","ha","42764","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","569","Figs","2017","2017","ha","40932","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","512","Fruit, citrus nes","2016","2016","ha","443","Im","FAO data based on imputation methodology"
"QC","Crops","4","Algeria","5312","Area harvested","512","Fruit, citrus nes","2017","2017","ha","440","Im","FAO data based on imputation methodology"
"QC","Crops","4","Algeria","5312","Area harvested","619","Fruit, fresh nes","2016","2016","ha","12814","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","619","Fruit, fresh nes","2017","2017","ha","6705","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","541","Fruit, stone nes","2016","2016","ha","13503","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","541","Fruit, stone nes","2017","2017","ha","13841","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","406","Garlic","2016","2016","ha","9445","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","406","Garlic","2017","2017","ha","9912","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","507","Grapefruit (inc. pomelos)","2016","2016","ha","87","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","507","Grapefruit (inc. pomelos)","2017","2017","ha","88","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","560","Grapes","2016","2016","ha","70317","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","560","Grapes","2017","2017","ha","69569","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","242","Groundnuts, with shell","2016","2016","ha","3391","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","242","Groundnuts, with shell","2017","2017","ha","3666","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","497","Lemons and limes","2016","2016","ha","4313","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","497","Lemons and limes","2017","2017","ha","4234","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","201","Lentils","2016","2016","ha","8762","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","201","Lentils","2017","2017","ha","19033","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","56","Maize","2016","2016","ha","817","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","56","Maize","2017","2017","ha","658","F","FAO estimate"
"QC","Crops","4","Algeria","5312","Area harvested","75","Oats","2016","2016","ha","76514","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","75","Oats","2017","2017","ha","87816","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","260","Olives","2016","2016","ha","424028","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","260","Olives","2017","2017","ha","432961","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","403","Onions, dry","2016","2016","ha","49896","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","403","Onions, dry","2017","2017","ha","48301","","Official data"
